"@timestamp","@version","Android sum","_id","_index","_score","_type","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","cloud.account.id","cloud.availability_zone","cloud.image.id","cloud.instance.id","cloud.machine.type","cloud.provider","cloud.region","ecs.version","event.created","host.architecture","host.boot_id","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.platform","host.os.version","iOS sum","journald.custom.selinux_context","journald.custom.stream_id",message,"process.capabilites","process.cmd","process.executable","process.name","process.pid","process.uid","syslog.facility","syslog.identifier","syslog.priority","systemd.cgroup","systemd.slice","systemd.transport","systemd.unit",tags
"Mar 13, 2024 @ 18:41:15.296",1,0,dBqxOI4B9tBpE2orCnKb,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 18:41:48.029","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by fp4tDgEReQPTrQziFrtCKF5r for auth xNEKR3HvQ5U8Jh7V2ijvAHrQ",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 18:02:49.831",1,0,"-xqNOI4B9tBpE2orfhSp","logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 18:02:59.792","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by dPBcFeZW3ERGepQfoCPiSFsV for auth sibMafuopdUqjAEkwnhWoFKF",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 17:58:53.908",1,0,fBqKOI4B9tBpE2orNAwl,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 17:59:22.223","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 4xMHZ5BCw9b576BHVevcEjFC for auth 49CGZYNkRRwB6ab349qxRkoz",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 17:56:37.032",1,0,XRqHOI4B9tBpE2or9Qby,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 17:56:55.511","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 4xMHZ5BCw9b576BHVevcEjFC for auth g3bubMLN8A1J4pHHBqVtranV",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 17:54:41.609",1,0,HRqGOI4B9tBpE2orAwGj,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 17:54:48.030","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 34rT3gKdFPq7n7Zrqf2nvoMy for auth TEnfzwJRFY8sETCSc9xW8BZi",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 17:48:24.354",1,0,8hmAOI4B9tBpE2orOfEh,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 17:48:28.939","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 34rT3gKdFPq7n7Zrqf2nvoMy for auth QKfLeYrokw1rMEBacxcAac2K",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 17:20:12.560",1,0,"DBlmOI4B9tBpE2orZK-b","logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 17:20:15.907","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by kVfYqcfhSNL374orNb6tqWNt for auth tfu4kz11K6K7ULPJ29aksQJW",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 17:04:54.412",1,0,RRlYOI4B9tBpE2orUYpo,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 17:04:54.807","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by b6YPuDD7pWH5zpqbFXdh6agK for auth CYQWsS6UkTHHafubNUeFi4FJ",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 17:04:41.638",1,0,xRlYOI4B9tBpE2orIYlt,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 17:04:42.524","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by b6YPuDD7pWH5zpqbFXdh6agK for auth K7QauNkcc5vTJBGHqU8Wqpw6",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 17:04:36.474",1,0,yRlYOI4B9tBpE2orIYlw,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 17:04:42.523","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status denied by b6YPuDD7pWH5zpqbFXdh6agK for auth tprFtdHueEYVwLm6RhKN7V8V",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 17:04:07.691",1,0,9hlXOI4B9tBpE2ornIe6,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 17:04:08.553","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 4xMHZ5BCw9b576BHVevcEjFC for auth VcVpeP3EMudpV5oxmrPbjqAp",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 17:03:55.796",1,0,ixlXOI4B9tBpE2orbofD,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 17:03:56.782","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth h8PNSDVVJkzrzSHu5w6qFhqq",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 16:54:23.304",1,0,uBlOOI4B9tBpE2orsnAC,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 16:54:24.176","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth 3N2QeFZgG9huHSNhuinUysCf",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 16:53:56.372",1,0,"gxlOOI4B9tBpE2orR2-h","logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 16:53:56.945","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth yBa3thifG2vqwH2zD9kv9jqu",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 16:51:50.196",1,0,RhlMOI4B9tBpE2orWGqG,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 16:51:50.197","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth Jb9ATSiMm12DBDyMoB7E84HE",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 16:50:34.549",1,0,dhlLOI4B9tBpE2orNGfn,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 16:50:35.544","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth Jh8hdiYFoa9VYPNqUgmVW66H",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 16:50:15.337",1,0,oxlKOI4B9tBpE2or52ZT,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 16:50:15.683","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth DBN51LrdorGXT6kv7eCMZmaM",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 16:45:09.663",1,0,nBlGOI4B9tBpE2orUlos,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 16:45:15.351","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth AWP44mRRGcZu4ty3HrHqR9EV",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 16:34:39.633",1,0,GBk8OI4B9tBpE2ornkFP,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 16:34:39.633","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by UkCeW3jyDFUKeYcRVFzR3w7j for auth iQ3bN6FMTS5safheev6yQtZb",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 16:28:43.483",1,0,KBk3OI4B9tBpE2orNjMP,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 16:28:45.117","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 4sKfTjpEcibFRsoAFBPYKx3h for auth d5JRuRWcw4zeG4prrB22NJou",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
